# Wordlist

# DATA
ID	DOCULECT	CONCEPT	NUMBER	CHINESE	VALUE	FORM	TOKENS	STRUCTURE
2277	Laizisi (Moguang)	fat	430	胖	zɛ⁵⁵	zɛ⁵⁵	z ɛ ⁵⁵	i n t
2278	Sonaga (Xinfeng)	fat	430	胖	ɡɨ⁵⁵̪ tʰɨ²¹̪	ɡɨ⁵⁵̪tʰɨ²¹̪	g ɨ ⁵⁵ + tʰ ɨ ²¹	i n t + i n t
#
1095	Kua-nsi (Hedong)	fat, oil*	207	油(脂肪)	tsʰua⁵⁵	tsʰua⁵⁵	tsʰ w a ⁵⁵	i m n t
1096	Kua-nsi	fat, oil*	207	油(脂肪)	tsʰua⁵⁵	tsʰua⁵⁵	tsʰ w a ⁵⁵	i m n t
1097	Kuamasi	fat, oil*	207	油(脂肪)	tsʰua⁵⁵	tsʰua⁵⁵	tsʰ w a ⁵⁵	i m n t
1098	Zibusi (Daqing)	fat, oil*	207	油(脂肪)	tsʰua⁵⁵	tsʰua⁵⁵	tsʰ w a ⁵⁵	i m n t
1099	Laizisi (Moguang)	fat, oil*	207	油(脂肪)	tɕʰua⁵⁵	tɕʰua⁵⁵	tɕʰ w a ⁵⁵	i m n t
1100	Sonaga (Xinfeng)	fat, oil*	207	油(脂肪)	tɕʰɛ⁵⁵	tɕʰɛ⁵⁵	tɕʰ ɛ ⁵⁵	i n t
#
938	Kua-nsi (Hedong)	father	176	父亲	ʔa⁵⁵ pu²¹	ʔa⁵⁵pu²¹	ʔ a ⁵⁵ + p u ²¹	i n t + i n t
939	Kuamasi	father	176	父亲	ʔa⁵⁵ pa³³	ʔa⁵⁵pa³³	ʔ a ⁵⁵ + p a ³³	i n t + i n t
940	Zibusi (Daqing)	father	176	父亲	ʔa⁵⁵ pu²¹	ʔa⁵⁵pu²¹	ʔ a ⁵⁵ + p u ²¹	i n t + i n t
941	Laizisi (Moguang)	father	176	父亲	ʔa⁵⁵ pa³³	ʔa⁵⁵pa³³	ʔ a ⁵⁵ + p a ³³	i n t + i n t
942	Sonaga (Xinfeng)	father	176	父亲	ʔa²¹ bo²¹	ʔa²¹bo²¹	ʔ a ²¹ + b o ²¹	i n t + i n t
#
874	Kua-nsi (Hedong)	feather*	164	羽毛	tsʰɯ⁵⁵	tsʰɯ⁵⁵	tsʰ ɯ ⁵⁵	i n t
875	Kua-nsi	feather*	164	羽毛	tsʰɯ⁵⁵	tsʰɯ⁵⁵	tsʰ ɯ ⁵⁵	i n t
876	Kuamasi	feather*	164	羽毛	tsʰɯ⁵⁵	tsʰɯ⁵⁵	tsʰ ɯ ⁵⁵	i n t
877	Zibusi (Daqing)	feather*	164	羽毛	tsʰɯ⁵⁵	tsʰɯ⁵⁵	tsʰ ɯ ⁵⁵	i n t
878	Laizisi (Moguang)	feather*	164	羽毛	tsʰɯ⁵⁵	tsʰɯ⁵⁵	tsʰ ɯ ⁵⁵	i n t
879	Sonaga (Xinfeng)	feather*	164	羽毛	tsʰɯ⁵⁵	tsʰɯ⁵⁵	tsʰ ɯ ⁵⁵	i n t
#
1266	Kua-nsi (Hedong)	fence	240	栅栏	mɨ⁵⁵̪ tɕu²¹ lɤ⁵⁵	mɨ⁵⁵̪tɕu²¹lɤ⁵⁵	m ɨ ⁵⁵ + tɕ u ²¹ + l ɤ ⁵⁵	i n t + i n t + i n t
1267	Kuamasi	fence	240	栅栏	tɕʰu⁵⁵ pia³³	tɕʰu⁵⁵pia³³	tɕʰ u ⁵⁵ + p j a ³³	i n t + i m n t
1268	Zibusi (Daqing)	fence	240	栅栏	tsʰua³³ tɕʰi⁵⁵	tsʰua³³tɕʰi⁵⁵	tsʰ w a ³³ + tɕʰ i ⁵⁵	i m n t + i n t
1269	Laizisi (Moguang)	fence	240	栅栏	mi⁵⁵ wɛi⁵⁵, tɕʰua³³ tɕʰi⁵⁵	mi⁵⁵wɛi⁵⁵	m i ⁵⁵ + w ɛi ⁵⁵	i n t + i n t
1270	Laizisi (Moguang)	fence	240	栅栏	mi⁵⁵ wɛi⁵⁵, tɕʰua³³ tɕʰi⁵⁵	tɕʰua³³tɕʰi⁵⁵	tɕʰ w a ³³ + tɕʰ i ⁵⁵	i m n t + i n t
1271	Sonaga (Xinfeng)	fence	240	栅栏	sua⁵⁵ li⁵⁵	sua⁵⁵li⁵⁵	s w a ⁵⁵ + l i ⁵⁵	i m n t + i n t
#
2558	Kua-nsi (Hedong)	few	481	少	ɕu³³	ɕu³³	ɕ u ³³	i n t
2559	Kuamasi	few	481	少	ʔni²¹	ʔni²¹	ˀn i ²¹	i n t
2560	Zibusi (Daqing)	few	481	少	nai²¹	nai²¹	n ai ²¹	i n t
2561	Laizisi (Moguang)	few	481	少	ni²¹	ni²¹	n i ²¹	i n t
2562	Sonaga (Xinfeng)	few	481	少	sɿ²¹ ȵi²¹ _	sɿ²¹ȵi²¹	s ɿ ²¹ + ȵ i ²¹	i n t + i n t
#
700	Kua-nsi (Hedong)	finger	132	手指	la̠²¹ ɿ⁵⁵ zu²¹	la̠²¹ɿ⁵⁵zu²¹	l a̠/a ²¹ + ɿ ⁵⁵ + z u ²¹	i n t + n t + i n t
701	Kuamasi	finger	132	手指	la̠²¹ ʔi⁵⁵ zu²¹	la̠²¹ʔi⁵⁵zu²¹	l a̠/a ²¹ + ʔ i ⁵⁵ + z u ²¹	i n t + i n t + i n t
702	Zibusi (Daqing)	finger	132	手指	la²¹ tsɿ²¹	la²¹tsɿ²¹	l a ²¹ + ts ɿ ²¹	i n t + i n t
703	Laizisi (Moguang)	finger	132	手指	la̠²¹ ʔju⁵⁵	la̠²¹ʔju⁵⁵	l a̠/a ²¹ + ˀj u ⁵⁵	i n t + i n t
704	Sonaga (Xinfeng)	finger	132	手指	lɑ̠²¹ ʔi⁵⁵	lɑ̠²¹ʔi⁵⁵	l ɑ̠/ɑ ²¹ + ʔ i ⁵⁵	i n t + i n t
#
710	Kua-nsi (Hedong)	fingernail*	134	指甲	la̠²¹ sɯ²¹	la̠²¹sɯ²¹	l a̠/a ²¹ + s ɯ ²¹	i n t + i n t
711	Kua-nsi	fingernail*	134	指甲	la̠²¹ sɯ²¹	la̠²¹sɯ²¹	l a̠/a ²¹ + s ɯ ²¹	i n t + i n t
712	Kuamasi	fingernail*	134	指甲	la̠²¹ sɯ̠²¹	la̠²¹sɯ̠²¹	l a̠/a ²¹ + s ɯ̠/ɯ ²¹	i n t + i n t
713	Zibusi (Daqing)	fingernail*	134	指甲	la²¹ kʰɯ²¹ sɯ²¹	la²¹kʰɯ²¹sɯ²¹	l a ²¹ + kʰ ɯ ²¹ + s ɯ ²¹	i n t + i n t + i n t
714	Laizisi (Moguang)	fingernail*	134	指甲	la̠²¹ kʰɯ²¹ sɯ²¹	la̠²¹kʰɯ²¹sɯ²¹	l a̠/a ²¹ + kʰ ɯ ²¹ + s ɯ ²¹	i n t + i n t + i n t
715	Sonaga (Xinfeng)	fingernail*	134	指甲	lɑ̠²¹ kʰɨ²¹̪ sɯ²¹ _	lɑ̠²¹kʰɨ²¹̪sɯ²¹	l ɑ̠/ɑ ²¹ + kʰ ɨ ²¹ + s ɯ ²¹	i n t + i n t + i n t
#
117	Kua-nsi (Hedong)	fire*	22	火	ʔa⁵⁵ to²¹	ʔa⁵⁵to²¹	ʔ a ⁵⁵ + t o ²¹	i n t + i n t
118	Kua-nsi	fire*	22	火	ʔa⁵⁵ to²¹	ʔa⁵⁵to²¹	ʔ a ⁵⁵ + t o ²¹	i n t + i n t
119	Kuamasi	fire*	22	火	ʔa⁵⁵ tu³³	ʔa⁵⁵tu³³	ʔ a ⁵⁵ + t u ³³	i n t + i n t
120	Zibusi (Daqing)	fire*	22	火	ʔa⁵⁵ tou²¹	ʔa⁵⁵tou²¹	ʔ a ⁵⁵ + t ou ²¹	i n t + i n t
121	Laizisi (Moguang)	fire*	22	火	ʔa⁵⁵ tu²¹	ʔa⁵⁵tu²¹	ʔ a ⁵⁵ + t u ²¹	i n t + i n t
122	Sonaga (Xinfeng)	fire*	22	火	ʔa⁵⁵ to²¹	ʔa⁵⁵to²¹	ʔ a ⁵⁵ + t o ²¹	i n t + i n t
#
1204	Kua-nsi (Hedong)	firewood	228	柴	sɿ³³ tɕa̠²¹ _	sɿ³³tɕa̠²¹	s ɿ ³³ + tɕ a̠/a ²¹	i n t + i n t
1205	Kuamasi	firewood	228	柴	sɿ³³ _	sɿ³³	s ɿ ³³	i n t
1206	Zibusi (Daqing)	firewood	228	柴	sɿ³³	sɿ³³	s ɿ ³³	i n t
1207	Laizisi (Moguang)	firewood	228	柴	ɕi³³̠	ɕi³³	ɕ i ³³	i n t
1208	Sonaga (Xinfeng)	firewood	228	柴	ɕi³³	ɕi³³	ɕ i ³³	i n t
#
313	Kua-nsi (Hedong)	fish*	60	鱼	ʔu²¹ zu²¹	ʔu²¹zu²¹	ʔ u ²¹ + z u ²¹	i n t + i n t
314	Kua-nsi	fish*	60	鱼	ʔu²² zu²¹	ʔu²²zu²¹	ʔ u ²² + z u ²¹	i n t + i n t
315	Kuamasi	fish*	60	鱼	ʔu²¹	ʔu²¹	ʔ u ²¹	i n t
316	Zibusi (Daqing)	fish*	60	鱼	ʔu²¹	ʔu²¹	ʔ u ²¹	i n t
317	Laizisi (Moguang)	fish*	60	鱼	ʔũ²¹	ʔũ²¹	ʔ ũ ²¹	i n t
318	Sonaga (Xinfeng)	fish*	60	鱼	ʔo̠²¹	ʔo̠²¹	ʔ o̠/o ²¹	i n t
#
2644	Kua-nsi (Hedong)	five	497	五	ŋu²¹	ŋu²¹	ŋ u ²¹	i n t
2645	Kuamasi	five	497	五	ŋu²¹	ŋu²¹	ŋ u ²¹	i n t
2646	Zibusi (Daqing)	five	497	五	ŋu²¹	ŋu²¹	ŋ u ²¹	i n t
2647	Laizisi (Moguang)	five	497	五	ŋu²¹	ŋu²¹	ŋ u ²¹	i n t
2648	Sonaga (Xinfeng)	five	497	五	ŋo²¹	ŋo²¹	ŋ o ²¹	i n t
#
123	Kua-nsi (Hedong)	flame	23	火焰	ʔa⁵⁵ to²¹ lu̠⁵⁵	ʔa⁵⁵to²¹lu̠⁵⁵	ʔ a ⁵⁵ + t o ²¹ + l u̠/u ⁵⁵	i n t + i n t + i n t
124	Kuamasi	flame	23	火焰	ʔa³³ tu²¹ lu⁵⁵	ʔa³³tu²¹lu⁵⁵	ʔ a ³³ + t u ²¹ + l u ⁵⁵	i n t + i n t + i n t
125	Zibusi (Daqing)	flame	23	火焰	ʔa⁵⁵ tou²¹ lu⁵⁵	ʔa⁵⁵tou²¹lu⁵⁵	ʔ a ⁵⁵ + t ou ²¹ + l u ⁵⁵	i n t + i n t + i n t
126	Laizisi (Moguang)	flame	23	火焰	ʔa⁵⁵ tu²¹ ɕi⁵⁵	ʔa⁵⁵tu²¹ɕi⁵⁵	ʔ a ⁵⁵ + t u ²¹ + ɕ i ⁵⁵	i n t + i n t + i n t
127	Sonaga (Xinfeng)	flame	23	火焰	ʔa⁵⁵ to²¹ ɕi⁵⁵	ʔa⁵⁵to²¹ɕi⁵⁵	ʔ a ⁵⁵ + t o ²¹ + ɕ i ⁵⁵	i n t + i n t + i n t
#
2232	Kua-nsi (Hedong)	flat	423	平(路很平)	bua⁵⁵	bua⁵⁵	b w a ⁵⁵	i m n t
2233	Kuamasi	flat	423	平(路很平)	ba⁵⁵	ba⁵⁵	b a ⁵⁵	i n t
2234	Zibusi (Daqing)	flat	423	平(路很平)	bua⁵⁵	bua⁵⁵	b w a ⁵⁵	i m n t
2235	Laizisi (Moguang)	flat	423	平(路很平)	ba⁵⁵	ba⁵⁵	b a ⁵⁵	i n t
2236	Sonaga (Xinfeng)	flat	423	平(路很平)	bɛ⁵⁵	bɛ⁵⁵	b ɛ ⁵⁵	i n t
#
550	Kua-nsi (Hedong)	flower	105	花	ʑi³³ lɤ³³	ʑi³³lɤ³³	ʑ i ³³ + l ɤ ³³	i n t + i n t
551	Kuamasi	flower	105	花	ja³³ lo³³	ja³³lo³³	j a ³³ + l o ³³	i n t + i n t
552	Zibusi (Daqing)	flower	105	花	ʑi³³ lo³³	ʑi³³lo³³	ʑ i ³³ + l o ³³	i n t + i n t
553	Laizisi (Moguang)	flower	105	花	ʑi⁵⁵ no³³	ʑi⁵⁵no³³	ʑ i ⁵⁵ + n o ³³	i n t + i n t
554	Sonaga (Xinfeng)	flower	105	花	ʔi³³ no³³	ʔi³³no³³	ʔ i ³³ + n o ³³	i n t + i n t
#
1287	Kua-nsi (Hedong)	flute	244	笛子	tʰju⁵⁵ lu²¹ lu⁵⁵	tʰju⁵⁵lu²¹lu⁵⁵	tʰ j u ⁵⁵ + l u ²¹ + l u ⁵⁵	i m n t + i n t + i n t
1288	Kuamasi	flute	244	笛子	tʰi⁵⁵ lu³³	tʰi⁵⁵lu³³	tʰ i ⁵⁵ + l u ³³	i n t + i n t
1289	Zibusi (Daqing)	flute	244	笛子	ɡwɛi²¹ lai²¹	ɡwɛi²¹lai²¹	g w ɛi ²¹ + l ai ²¹	i m n t + i n t
1290	Laizisi (Moguang)	flute	244	笛子	pi⁵⁵ lu³³	pi⁵⁵lu³³	p i ⁵⁵ + l u ³³	i n t + i n t
1291	Sonaga (Xinfeng)	flute	244	笛子	ɕu⁵⁵ kua³³	ɕu⁵⁵kua³³	ɕ u ⁵⁵ + k w a ³³	i n t + i m n t
#
344	Kua-nsi (Hedong)	fly	66	苍蝇	ja⁵⁵ mɨ²¹̪	ja⁵⁵mɨ²¹̪	j a ⁵⁵ + m ɨ ²¹	i n t + i n t
345	Kuamasi	fly	66	苍蝇	ja⁵⁵ ma²¹	ja⁵⁵ma²¹	j a ⁵⁵ + m a ²¹	i n t + i n t
346	Zibusi (Daqing)	fly	66	苍蝇	ʑa⁵⁵ mo²¹	ʑa⁵⁵mo²¹	ʑ a ⁵⁵ + m o ²¹	i n t + i n t
347	Laizisi (Moguang)	fly	66	苍蝇	ja⁵⁵ mo²¹	ja⁵⁵mo²¹	j a ⁵⁵ + m o ²¹	i n t + i n t
348	Sonaga (Xinfeng)	fly	66	苍蝇	ʑa⁵⁵ mɨ²¹̪	ʑa⁵⁵mɨ²¹̪	ʑ a ⁵⁵ + m ɨ ²¹	i n t + i n t
#
1090	Kua-nsi (Hedong)	food	206	食品	ɕu²¹ lɤ⁵⁵	ɕu²¹lɤ⁵⁵	ɕ u ²¹ + l ɤ ⁵⁵	i n t + i n t
1091	Kuamasi	food	206	食品	hɯ̃²¹ lo⁵⁵	hɯ̃²¹lo⁵⁵	h ɯ̃ ²¹ + l o ⁵⁵	i n t + i n t
1092	Zibusi (Daqing)	food	206	食品	dzu²¹ lua⁵⁵	dzu²¹lua⁵⁵	dz u ²¹ + l w a ⁵⁵	i n t + i m n t
1093	Laizisi (Moguang)	food	206	食品	ɕa²¹ lu⁵⁵ sɯ⁵⁵	ɕa²¹lu⁵⁵sɯ⁵⁵	ɕ a ²¹ + l u ⁵⁵ + s ɯ ⁵⁵	i n t + i n t + i n t
1094	Sonaga (Xinfeng)	food	206	食品	dzo²¹ kɨ²¹̪ _	dzo²¹kɨ²¹̪	dz o ²¹ + k ɨ ²¹	i n t + i n t
#
732	Kua-nsi (Hedong)	foot	138	脚	tsʰɿ⁵⁵ pia²¹	tsʰɿ⁵⁵pia²¹	tsʰ ɿ ⁵⁵ + p j a ²¹	i n t + i m n t
733	Kuamasi	foot	138	脚	tɕʰi⁵⁵ pʰia²¹	tɕʰi⁵⁵pʰia²¹	tɕʰ i ⁵⁵ + pʰ j a ²¹	i n t + i m n t
734	Zibusi (Daqing)	foot	138	脚	tɕʰi⁵⁵ pʰia²¹	tɕʰi⁵⁵pʰia²¹	tɕʰ i ⁵⁵ + pʰ j a ²¹	i n t + i m n t
735	Laizisi (Moguang)	foot	138	脚	tɕʰi⁵⁵ ɡɛ⁵⁵ bɛ⁵⁵	tɕʰi⁵⁵ɡɛ⁵⁵bɛ⁵⁵	tɕʰ i ⁵⁵ + g ɛ ⁵⁵ + b ɛ ⁵⁵	i n t + i n t + i n t
736	Sonaga (Xinfeng)	foot	138	脚	tɕʰi⁵⁵ tsua²¹	tɕʰi⁵⁵tsua²¹	tɕʰ i ⁵⁵ + ts w a ²¹	i n t + i m n t
#
726	Kua-nsi (Hedong)	foot+leg*	137	脚·腿	tsʰɿ⁵⁵ pʰa³³	tsʰɿ⁵⁵pʰa³³	tsʰ ɿ ⁵⁵ + pʰ a ³³	i n t + i n t
727	Kua-nsi	foot+leg*	137	脚·腿	tsʰɿ⁵⁵ pʰa³³	tsʰɿ⁵⁵pʰa³³	tsʰ ɿ ⁵⁵ + pʰ a ³³	i n t + i n t
728	Kuamasi	foot+leg*	137	脚·腿	tɕʰi⁵⁵ pʰa³³	tɕʰi⁵⁵pʰa³³	tɕʰ i ⁵⁵ + pʰ a ³³	i n t + i n t
729	Zibusi (Daqing)	foot+leg*	137	脚·腿	tɕʰi⁵⁵ pʰa³³	tɕʰi⁵⁵pʰa³³	tɕʰ i ⁵⁵ + pʰ a ³³	i n t + i n t
730	Laizisi (Moguang)	foot+leg*	137	脚·腿	tɕʰi⁵⁵ pʰa³³	tɕʰi⁵⁵pʰa³³	tɕʰ i ⁵⁵ + pʰ a ³³	i n t + i n t
731	Sonaga (Xinfeng)	foot+leg*	137	脚·腿	tɕʰi⁵⁵ vɨ²¹̪	tɕʰi⁵⁵vɨ²¹̪	tɕʰ i ⁵⁵ + v ɨ ²¹	i n t + i n t
#
2639	Kua-nsi (Hedong)	four	496	四	ɿ⁵⁵	ɿ⁵⁵	ɿ ⁵⁵	n t
2640	Kuamasi	four	496	四	zi⁵⁵	zi⁵⁵	z i ⁵⁵	i n t
2641	Zibusi (Daqing)	four	496	四	ʑi⁵⁵	ʑi⁵⁵	ʑ i ⁵⁵	i n t
2642	Laizisi (Moguang)	four	496	四	li⁵⁵	li⁵⁵	l i ⁵⁵	i n t
2643	Sonaga (Xinfeng)	four	496	四	li³³	li³³	l i ³³	i n t
#
918	Kua-nsi (Hedong)	friend	172	朋友	tsʰa²¹ pa³³	tsʰa²¹pa³³	tsʰ a ²¹ + p a ³³	i n t + i n t
919	Kuamasi	friend	172	朋友	tsʰa̠²¹ pa³³	tsʰa̠²¹pa³³	tsʰ a̠/a ²¹ + p a ³³	i n t + i n t
920	Zibusi (Daqing)	friend	172	朋友	pʰu⁵⁵ jou²¹	pʰu⁵⁵jou²¹	pʰ u ⁵⁵ + j ou ²¹	i n t + i n t
921	Laizisi (Moguang)	friend	172	朋友	pʰɯ̃⁵⁵ jou²¹	pʰɯ̃⁵⁵jou²¹	pʰ ɯ̃ ⁵⁵ + j ou ²¹	i n t + i n t
922	Sonaga (Xinfeng)	friend	172	朋友	ɡo³³ tsʰa²¹	ɡo³³tsʰa²¹	g o ³³ + tsʰ a ²¹	i n t + i n t
#
308	Kua-nsi (Hedong)	frog	59	青蛙	ʔu⁵⁵ pu²¹	ʔu⁵⁵pu²¹	ʔ u ⁵⁵ + p u ²¹	i n t + i n t
309	Kuamasi	frog	59	青蛙	ʔu⁵⁵ pou²¹	ʔu⁵⁵pou²¹	ʔ u ⁵⁵ + p ou ²¹	i n t + i n t
310	Zibusi (Daqing)	frog	59	青蛙	u⁵⁵ pu²¹	u⁵⁵pu²¹	u ⁵⁵ + p u ²¹	n t + i n t
311	Laizisi (Moguang)	frog	59	青蛙	ʔũ⁵⁵ pu²¹	ʔũ⁵⁵pu²¹	ʔ ũ ⁵⁵ + p u ²¹	i n t + i n t
312	Sonaga (Xinfeng)	frog	59	青蛙	ʔou⁵⁵ po²¹	ʔou⁵⁵po²¹	ʔ ou ⁵⁵ + p o ²¹	i n t + i n t
#
492	Kua-nsi (Hedong)	fruit	94	果子(水果)	ji³³ sua²¹	ji³³sua²¹	j i ³³ + s w a ²¹	i n t + i m n t
493	Kuamasi	fruit	94	果子(水果)	sua²¹ kʰu³³	sua²¹kʰu³³	s w a ²¹ + kʰ u ³³	i m n t + i n t
494	Zibusi (Daqing)	fruit	94	果子(水果)	so²¹ tsʰo⁵⁵	so²¹tsʰo⁵⁵	s o ²¹ + tsʰ o ⁵⁵	i n t + i n t
495	Laizisi (Moguang)	fruit	94	果子(水果)	ɕi⁵⁵ kʰu³³ lu⁵⁵ kʰu³³	ɕi⁵⁵kʰu³³lu⁵⁵kʰu³³	ɕ i ⁵⁵ + kʰ u ³³ + l u ⁵⁵ + kʰ u ³³	i n t + i n t + i n t + i n t
496	Sonaga (Xinfeng)	fruit	94	果子(水果)	sa²¹ tsʰɨ⁵⁵̪ sa²¹ vɨ²¹̪	sa²¹tsʰɨ⁵⁵̪sa²¹vɨ²¹̪	s a ²¹ + tsʰ ɨ ⁵⁵ + s a ²¹ + v ɨ ²¹	i n t + i n t + i n t + i n t
#
2262	Kua-nsi (Hedong)	full*	428	满	bvɨ³³̪	bvɨ³³̪	bv ɨ ³³	i n t
2263	Kua-nsi	full*	428	满	bɨ³³̪	bɨ³³̪	b ɨ ³³	i n t
2264	Kuamasi	full*	428	满	bie³³	bie³³	b j e ³³	i m n t
2265	Zibusi (Daqing)	full*	428	满	bie³³	bie³³	b j e ³³	i m n t
2266	Laizisi (Moguang)	full*	428	满	bi³³	bi³³	b i ³³	i n t
2267	Sonaga (Xinfeng)	full*	428	满	bie³³	bie³³	b j e ³³	i m n t
#
477	Kua-nsi (Hedong)	garlic	91	蒜	kʰa²¹ sɯ⁵⁵	kʰa²¹sɯ⁵⁵	kʰ a ²¹ + s ɯ ⁵⁵	i n t + i n t
478	Kuamasi	garlic	91	蒜	kʰa²¹ sɯ⁵⁵	kʰa²¹sɯ⁵⁵	kʰ a ²¹ + s ɯ ⁵⁵	i n t + i n t
479	Zibusi (Daqing)	garlic	91	蒜	sua²¹ miou²¹	sua²¹miou²¹	s w a ²¹ + m j ou ²¹	i m n t + i m n t
480	Laizisi (Moguang)	garlic	91	蒜	sua²¹	sua²¹	s w a ²¹	i m n t
481	Sonaga (Xinfeng)	garlic	91	蒜	kʰa²¹ sɯ⁵⁵	kʰa²¹sɯ⁵⁵	kʰ a ²¹ + s ɯ ⁵⁵	i n t + i n t
#
1251	Kua-nsi (Hedong)	ghost	237	鬼	tsʰa̠²¹	tsʰa̠²¹	tsʰ a̠/a ²¹	i n t
1252	Kuamasi	ghost	237	鬼	ni²¹	ni²¹	n i ²¹	i n t
1253	Zibusi (Daqing)	ghost	237	鬼	nai²¹	nai²¹	n ai ²¹	i n t
1254	Laizisi (Moguang)	ghost	237	鬼	nai²¹	nai²¹	n ai ²¹	i n t
1255	Sonaga (Xinfeng)	ghost	237	鬼	na̠i²¹	na̠i²¹	n a̠i/ai ²¹	i n t
#
482	Kua-nsi (Hedong)	ginger	92	姜	tsʰa²¹	tsʰa²¹	tsʰ a ²¹	i n t
483	Kuamasi	ginger	92	姜	tʃʰa²¹	tʃʰa²¹	tʃʰ a ²¹	i n t
484	Zibusi (Daqing)	ginger	92	姜	tɕʰi⁵⁵ kou⁵⁵	tɕʰi⁵⁵kou⁵⁵	tɕʰ i ⁵⁵ + k ou ⁵⁵	i n t + i n t
485	Laizisi (Moguang)	ginger	92	姜	tɕʰi⁵⁵ ku⁵⁵	tɕʰi⁵⁵ku⁵⁵	tɕʰ i ⁵⁵ + k u ⁵⁵	i n t + i n t
486	Sonaga (Xinfeng)	ginger	92	姜	tsʰa²¹	tsʰa²¹	tsʰ a ²¹	i n t
#
2445	Kua-nsi (Hedong)	glad	461	高兴	di²¹̠ lua⁵⁵	di²¹̠lua⁵⁵	d i ²¹ + l w a ⁵⁵	i n t + i m n t
2446	Kuamasi	glad	461	高兴	ɕi²¹ huã⁵⁵	ɕi²¹huã⁵⁵	ɕ i ²¹ + h w ã ⁵⁵	i n t + i m n t
2447	Zibusi (Daqing)	glad	461	高兴	kou⁵⁵ ɕɯ³³	kou⁵⁵ɕɯ³³	k ou ⁵⁵ + ɕ ɯ ³³	i n t + i n t
2448	Laizisi (Moguang)	glad	461	高兴	ɕi²¹ huã⁵⁵	ɕi²¹huã⁵⁵	ɕ i ²¹ + h w ã ⁵⁵	i n t + i m n t
2449	Sonaga (Xinfeng)	glad	461	高兴	ɕi²¹ huã⁵⁵	ɕi²¹huã⁵⁵	ɕ i ²¹ + h w ã ⁵⁵	i n t + i m n t
#
203	Kua-nsi (Hedong)	goat	38	山羊	tsʰɿ²¹	tsʰɿ²¹	tsʰ ɿ ²¹	i n t
204	Kuamasi	goat	38	山羊	tsʰɿ²¹	tsʰɿ²¹	tsʰ ɿ ²¹	i n t
205	Zibusi (Daqing)	goat	38	山羊	ʔa⁵⁵ tsʰɿ²¹̠	ʔa⁵⁵tsʰɿ²¹	ʔ a ⁵⁵ + tsʰ ɿ ²¹	i n t + i n t
206	Laizisi (Moguang)	goat	38	山羊	tʃʰɿ²¹ ̠	tʃʰɿ²¹	tʃʰ ɿ ²¹	i n t
207	Sonaga (Xinfeng)	goat	38	山羊	tsa̠i²¹	tsa̠i²¹	ts a̠i/ai ²¹	i n t
#
1256	Kua-nsi (Hedong)	god	238	神	ni²¹	ni²¹	n i ²¹	i n t
1257	Kuamasi	god	238	神	du̠²¹ pu⁵⁵	du̠²¹pu⁵⁵	d u̠/u ²¹ + p u ⁵⁵	i n t + i n t
1258	Zibusi (Daqing)	god	238	神	wɛi²¹	wɛi²¹	w ɛi ²¹	i n t
1259	Laizisi (Moguang)	god	238	神	sɯ²¹ pɯ²¹	sɯ²¹pɯ²¹	s ɯ ²¹ + p ɯ ²¹	i n t + i n t
1260	Sonaga (Xinfeng)	god	238	神	ɕi²¹ po²¹	ɕi²¹po²¹	ɕ i ²¹ + p o ²¹	i n t + i n t
#
96	Kua-nsi (Hedong)	gold	18	金(子)	sua⁵⁵	sua⁵⁵	s w a ⁵⁵	i m n t
97	Kuamasi	gold	18	金(子)	ʃua⁵⁵	ʃua⁵⁵	ʃ w a ⁵⁵	i m n t
98	Zibusi (Daqing)	gold	18	金(子)	sua⁵⁵	sua⁵⁵	s w a ⁵⁵	i m n t
99	Laizisi (Moguang)	gold	18	金(子)	tɕi⁵⁵	tɕi⁵⁵	tɕ i ⁵⁵	i n t
100	Sonaga (Xinfeng)	gold	18	金(子)	tɕi⁵⁵	tɕi⁵⁵	tɕ i ⁵⁵	i n t
#
2301	Kua-nsi (Hedong)	good*	435	好(东西好)	dzua³³	dzua³³	dz w a ³³	i m n t
2302	Kua-nsi	good*	435	好(东西好)	dzua³³	dzua³³	dz w a ³³	i m n t
2303	Kuamasi	good*	435	好(东西好)	dzua³³	dzua³³	dz w a ³³	i m n t
2304	Zibusi (Daqing)	good*	435	好(东西好)	dzua³³	dzua³³	dz w a ³³	i m n t
2305	Laizisi (Moguang)	good*	435	好(东西好)	xu³³	xu³³	x u ³³	i n t
2306	Sonaga (Xinfeng)	good*	435	好(东西好)	dʑiɛ³³	dʑiɛ³³	dʑ j ɛ ³³	i m n t
#
282	Kua-nsi (Hedong)	goose	54	鹅	ka⁵⁵ ʔõ²¹	ka⁵⁵ʔõ²¹	k a ⁵⁵ + ʔ õ ²¹	i n t + i n t
283	Kuamasi	goose	54	鹅	ʔa³³ u²¹	ʔa³³u²¹	ʔ a ³³ + u ²¹	i n t + n t
284	Zibusi (Daqing)	goose	54	鹅	ʔa³³ u²¹	ʔa³³u²¹	ʔ a ³³ + u ²¹	i n t + n t
285	Laizisi (Moguang)	goose	54	鹅	ʔa³³ u²¹	ʔa³³u²¹	ʔ a ³³ + u ²¹	i n t + n t
286	Sonaga (Xinfeng)	goose	54	鹅	ʔou²¹	ʔou²¹	ʔ ou ²¹	i n t
#
